City,Area,Location,No. of Bedrooms,Price
4,883,19,2,21500000
4,822,7,1,11200000
4,750,17,2,3300000
4,1284,17,3,7500000
4,801,22,2,3800000
4,1284,17,3,3200000
4,1840,17,3,3600000
4,1350,23,3,7000000
4,750,2,2,7000000
4,850,130,2,4000000
4,820,129,2,4000000
4,800,94,2,3300000
4,840,93,2,6800000
4,1054,82,2,6800000
4,1091,82,3,2334000
4,1091,82,3,2300000
4,1013,183,3,2100000
4,970,183,2,4300000
4,1485,6,3,3800000
4,741,183,2,2200000
4,700,80,2,2500000
4,750,80,2,2800000
4,1030,26,2,5000000
4,730,92,2,2790000
4,730,92,2,5400000
4,820,23,3,2520000
4,500,22,1,2343000
4,800,22,2,2156000
4,721,6,2,12500000
4,900,35,2,12500000
4,948,103,2,2500000
4,900,35,3,3360000
4,837,35,2,2208000
4,771,35,2,2208000
4,750,22,2,2383000
4,1200,7,2,2781000
4,742,11,2,6000000
4,774,11,2,8877000
4,822,11,2,9093000
4,927,11,3,8413000
4,1035,11,3,6291000
4,765,11,2,6285000
4,1644,31,3,4968000
4,1684,31,3,7931999
4,1036,31,2,11299999
4,920,31,2,8223999
4,1469,31,3,7900000
4,1476,31,3,9973000
4,923,31,2,4800000
4,1947,31,4,4800000
4,2105,31,4,2151000
4,1523,31,3,2244000
4,1463,31,3,2383000
4,1635,31,4,2781000
4,1080,6,2,3001000
4,1080,6,2,2218000
4,1476,31,3,5767000
4,923,31,2,7554000
4,1947,31,4,2000000
4,2105,31,4,2700000
4,1523,31,3,4800000
4,1463,31,3,4000000
4,1068,31,2,2300000
4,1399,31,3,2300000
4,800,23,2,2700000
4,900,23,2,2500000
4,650,80,2,2200000
4,650,80,2,3500000
4,850,23,2,6000000
4,1009,80,3,2300000
4,1009,80,3,2700000
4,800,94,2,2500000
4,850,129,2,3178000
4,1150,129,2,3178000
4,750,80,2,2200000
4,1009,80,3,2100000
4,1009,80,3,2000000
4,800,94,2,2000000
4,850,129,2,2000000
4,1150,129,2,2000000
4,750,80,2,4000000
4,750,80,2,4598000
4,800,23,2,2300000
4,800,23,2,2800000
4,1250,56,3,10400000
4,1210,22,3,3800000
4,775,22,2,3200000
4,775,22,2,3700000
4,750,22,2,2100000
4,800,22,2,3500000
4,1452,6,3,3600000
4,780,129,2,2600000
4,750,80,2,2431000
4,1200,23,3,2700000
4,800,80,2,2700000
4,750,80,2,18000000
4,770,23,2,6000000
4,1160,93,3,10500000
4,900,23,2,8000000
4,900,23,2,18000000
4,1583,8,3,18000000
4,983,8,2,21000000
4,1450,17,3,16000000
4,1436,94,3,2970000
4,1540,86,3,2700000
4,1812,86,3,2000000
4,1812,86,3,7500000
4,900,183,2,2700000
4,850,23,2,8500000
4,800,23,2,9000000
4,741,80,2,25000000
4,1474,86,3,9000000
4,1187,118,3,7000000
4,900,118,2,9000000
4,2440,123,3,12500000
4,1182,86,3,2000000
4,1630,157,3,7500000
4,800,23,2,3150000
4,741,80,2,3484000
4,800,23,2,3100000
4,800,23,2,2334000
4,750,9,2,2700000
4,850,23,2,3600000
4,1106,80,3,2000000
4,970,80,2,11500000
4,985,80,2,2100000
4,741,80,2,2000000
4,900,23,2,9180000
4,1200,23,3,6110000
4,800,23,2,2100000
4,1855,86,3,3600000
4,750,80,2,3800000
4,1700,31,3,3779999
4,1035,31,2,4900000
4,830,23,2,2100000
4,750,80,2,2600000
4,650,9,2,3400000
4,800,23,2,5900000
4,850,23,2,5800000
4,1415,5,3,5800000
4,850,23,2,13000000
4,800,80,2,13000000
4,1341,23,3,4452000
4,1658,6,3,4800000
4,1658,6,3,5400000
4,1466,3,2,3100000
4,1466,3,2,2099000
4,1113,7,3,2699000
4,1150,80,2,3484000
4,950,23,2,2100000
4,734,7,2,5900000
4,800,22,2,2937000
4,916,7,3,2448000
4,825,23,2,2448000
4,1315,93,3,5500000
4,800,93,2,8500000
4,1460,6,3,21000000
4,864,86,2,8500000
4,1450,86,3,21000000
4,2452,86,4,18000000
4,850,23,2,18000000
4,864,86,2,23500000
4,1450,86,3,4500000
4,2452,86,4,9500000
4,1975,86,3,6200000
4,1975,86,3,3484000
4,2882,86,4,3100000
4,2235,86,3,2334000
4,660,86,1,2700000
4,1609,86,3,23000000
4,1110,9,3,11500000
4,1106,80,3,10500000
4,985,80,2,11000000
4,741,80,2,12500000
4,900,23,2,6500000
4,1609,1,3,9500000
4,1435,1,3,11500000
4,1525,1,3,8500000
4,1709,1,3,11000000
4,1060,86,2,13000000
4,2551,86,4,5500000
4,1717,86,3,2300000
4,2028,86,4,4456000
4,1548,86,3,5000000
4,1881,86,3,5000000
4,2156,86,4,3150000
4,1068,86,2,3000000
4,650,80,2,2400000
4,1114,35,2,3900000
4,1107,35,3,7119000
4,1050,35,3,11000000
4,769,47,2,12500000
4,765,22,2,2000000
4,765,22,2,3200000
4,1305,19,3,2300000
4,1396,22,3,2400000
4,1525,1,3,5600000
4,1709,1,3,5600000
4,753,6,2,3500000
4,985,22,2,5100000
4,985,22,2,3700000
4,880,93,2,6500000
4,880,93,2,3000000
4,814,93,2,4800000
4,1700,26,3,2500000
4,1250,26,3,2500000
4,950,22,2,6500000
4,1350,23,3,3679999
4,860,13,2,4900000
4,850,30,2,6800000
4,1031,93,2,5000000
4,1350,23,3,7800000
4,1200,6,3,4800000
4,1320,6,3,3000000
4,910,55,2,4200000
4,806,55,2,2250000
4,864,55,2,5300000
4,854,55,2,5300000
4,1100,7,3,5280000
4,840,93,2,4100000
4,750,93,2,3627000
4,1350,115,4,4752000
4,1350,115,4,4697000
4,1320,35,3,4800000
4,1150,42,2,3000000
4,850,6,2,4200000
4,864,55,2,3500000
4,854,55,2,4000000
4,1100,7,3,10000000
4,840,93,2,2400000
4,750,93,2,10700000
4,650,129,3,4800000
4,1050,56,3,2400000
4,1145,85,3,4000000
4,1145,85,3,3000000
4,2192,6,3,3822000
4,1310,7,3,3822000
4,1177,82,3,4200000
4,1365,93,3,3200000
4,1365,93,3,3822000
4,1165,93,3,3682000
4,1377,92,3,2200000
4,1365,93,3,3500000
4,1365,93,3,2477000
4,1315,93,3,11000000
4,1140,82,3,2800000
4,953,7,2,4653000
4,1475,21,3,7187000
4,822,62,2,6700000
4,4300,3,5,6500000
4,1135,7,2,4000000
4,1753,7,3,5000000
4,772,21,2,5650000
4,1500,6,3,3742000
4,1110,6,3,5100000
4,1265,113,2,5500000
4,1238,23,3,3800000
4,1173,23,3,3600000
4,980,109,2,3300000
4,1000,161,2,7500000
4,830,21,2,5000000
4,960,7,2,2350000
4,700,136,2,6200000
4,1300,7,3,2800000
4,660,94,2,2520000
4,1440,113,3,5700000
4,960,7,2,4429000
4,885,19,2,4226000
4,1500,6,3,3831000
4,1100,23,2,3831000
4,839,6,2,9100000
4,1450,6,3,7800000
4,3000,1,4,7800000
4,1310,7,3,4800000
4,1450,6,3,7600000
4,2800,1,3,2632000
4,2800,1,3,3900000
4,920,6,2,7600000
4,1360,6,3,6500000
4,1100,31,3,3150000
4,1500,22,3,2900000
4,1110,22,2,6800000
4,895,23,3,6300000
4,1160,113,1,70000000
4,1440,113,3,2000000
4,1350,6,3,4000000
4,1460,6,3,2700000
4,10000,6,1,2410000
4,1200,23,3,2500000
4,913,82,2,4500000
4,900,129,2,4600000
4,1100,23,2,3700000
4,1145,85,3,3800000
4,950,22,2,3800000
4,620,129,1,6200000
4,1013,94,3,7500000
4,1210,22,3,2970000
4,900,136,2,4050000
4,900,136,2,3150000
4,1300,129,3,3500000
4,900,21,2,4600000
4,750,21,2,3150000
4,600,21,1,2520000
4,905,129,2,3500000
4,920,6,2,4600000
4,750,21,2,7000000
4,600,21,1,5000000
4,905,129,2,5000000
4,905,129,2,3900000
4,920,6,2,4000000
4,1450,6,3,4000000
4,1050,6,2,6700000
4,1000,6,2,6677000
4,1000,6,2,4200000
4,1550,92,3,3800000
4,1550,92,3,3600000
4,1550,92,3,3000000
4,750,104,2,9500000
4,1440,10,3,9899000
4,1377,92,3,3400000
4,1200,6,3,10000000
4,885,7,3,3400000
4,1363,17,3,8200000
4,850,82,2,6775000
4,2357,121,4,5500000
4,992,6,2,3300000
4,1845,6,3,2900000
4,750,6,2,2500000
4,1766,6,3,3350000
4,850,94,2,2100000
4,800,27,2,6300000
4,1208,19,3,6500000
4,636,31,2,5200000
4,1226,6,3,6000000
4,1500,6,3,6250000
4,1550,5,3,2500000
4,1231,6,3,2990000
4,1250,55,3,2600000
4,895,23,3,3000000
4,774,23,2,2500000
4,1358,23,3,5500000
4,800,42,2,2500000
4,895,23,3,15000000
4,800,94,2,12900000
4,1100,6,2,2450000
4,1500,6,3,4200000
4,2500,6,4,4599000
4,1874,6,3,4600000
4,1920,31,3,6200000
4,1250,5,3,3200000
4,1310,31,3,6800000
4,1100,22,3,5500000
4,1100,23,2,4000000
4,1400,6,3,4000000
4,1091,82,3,2800000
4,1400,6,3,2299000
4,1200,6,2,4199000
4,1200,23,3,4300000
4,1400,82,3,4500000
4,1000,23,3,4900000
4,1130,82,3,4119000
4,675,82,2,3372000
4,1177,82,3,2875000
4,929,82,3,2160000
4,771,82,2,2899000
4,980,82,3,4000000
4,674,7,2,10700000
4,1304,93,3,7500000
4,1170,29,3,4600000
4,1436,94,3,5000000
4,715,22,2,3900000
4,1650,42,3,2700000
4,1020,94,2,4000000
4,1100,6,2,4704000
4,1079,7,1,5500000
4,985,7,3,2800000
4,980,82,3,6300000
4,674,7,2,3599000
4,940,82,2,3500000
4,885,19,2,2940000
4,1045,19,3,3350000
4,1045,19,3,3200000
4,1045,19,3,22000000
4,1045,19,3,14300000
4,980,93,2,12300000
4,980,93,2,19800000
4,2620,86,4,30000000
4,1913,5,3,5450000
4,1500,5,3,5799000
4,1840,2,3,22000000
4,2867,2,3,14300000
4,2253,86,3,12300000
4,2943,86,4,19800000
4,1296,42,3,24000000
4,1913,5,3,20500000
4,1500,5,3,9000000
4,1840,2,3,8500000
4,2867,2,3,12600000
4,2253,86,3,2900000
4,2943,86,4,2800000
4,1623,6,3,3000000
4,1160,86,3,2900000
4,1494,86,3,2000000
4,950,93,2,11399999
4,910,93,2,3000000
4,1660,12,3,2900000
4,700,23,2,2500000
4,818,42,2,3200000
4,1648,6,3,2800000
4,700,23,2,2000000
4,818,42,2,3500000
4,650,17,1,4700000
4,1000,56,3,11900000
4,935,7,2,3200000
4,1712,5,3,9498000
4,1404,109,3,6700000
4,1550,5,3,4100000
4,1415,5,3,3400000
4,1250,55,3,2700000
4,1065,23,3,3000000
4,963,148,2,3000000
4,980,82,3,5700000
4,852,55,2,10000000
4,1450,6,3,4600000
4,820,187,2,7600000
4,720,94,2,4600000
4,925,23,2,7300000
4,850,9,2,7700000
4,1500,6,3,5000000
4,1130,82,3,7423000
4,1650,102,3,7250000
4,1110,92,3,4450000
4,999,13,3,4700000
4,2300,102,4,3300000
4,888,86,2,11700000
4,1277,94,3,5200000
4,999,13,3,4800000
4,1110,92,3,3200000
4,901,6,3,2800000
4,650,6,2,4000000
4,1900,86,3,4813000
4,1100,23,2,4700000
4,850,23,2,5300000
4,1301,7,3,4860000
4,1068,7,2,2699000
4,874,7,2,2099000
4,1080,9,3,10900000
4,850,94,3,13000000
4,1550,7,3,7500000
4,860,129,2,7100000
4,1712,86,3,12500000
4,1421,5,3,10400000
4,1032,5,2,17000000
4,1550,5,3,16000000
4,1550,5,3,10200000
4,1032,5,2,10500000
4,1712,5,3,10000000
4,1550,5,3,4400000
4,2300,5,4,5300000
4,2300,5,4,5200000
4,1421,5,3,4200000
4,1550,5,3,4500000
4,915,23,2,4700000
4,1150,109,3,4632000
4,965,22,2,3000000
4,800,94,2,3450000
4,1065,23,3,5400000
4,1065,23,3,2800000
4,895,23,3,4100000
4,895,23,3,4300000
4,895,23,3,5300000
4,1148,23,3,3900000
4,1306,23,3,4500000
4,895,23,2,6498000
4,872,148,2,4200000
4,900,148,2,9000000
4,1115,148,3,9900000
4,854,148,2,7800000
4,976,148,2,7600000
4,1400,51,3,9300000
4,1250,5,3,10400000
4,1665,91,3,7936000
4,1270,17,3,13000000
4,1450,6,3,5593000
4,1420,6,3,4383000
4,1562,31,3,6581999
4,1760,31,3,2400000
4,1310,31,2,7600000
4,1919,1,3,5000000
4,1243,6,3,3100000
4,974,6,2,3200000
4,997,13,3,4200000
4,1000,31,3,11100000
4,2300,102,4,8650000
4,1100,129,2,8650000
4,900,129,2,8159999
4,1000,47,3,4142000
4,2052,86,4,9350000
4,1535,86,3,4500000
4,1548,86,3,2500000
4,1454,86,3,13000000
4,1840,53,2,15600000
4,1600,102,3,11800000
4,900,6,1,9200000
4,783,47,2,7000000
4,2210,31,4,3000000
4,2520,31,4,4400000
4,1150,31,2,5100000
4,1920,31,3,6500000
4,1353,22,3,2699000
4,720,23,2,2822000
4,930,17,2,32400000
4,710,42,2,2600000
4,796,93,2,21500000
4,1050,94,3,14500000
4,845,31,1,9300000
4,1562,31,3,45000000
4,1760,31,3,10000000
4,1310,31,2,40000000
4,870,104,3,6500000
4,3440,1,5,4700000
4,1112,1,2,2868000
4,3000,1,4,3000000
4,1285,121,1,9500000
4,1195,31,3,6200000
4,833,13,1,2000000
4,1050,3,2,4400000
4,2100,6,3,17000000
4,1440,113,3,26000000
4,800,31,1,13000000
4,1148,23,3,3375000
4,2800,6,4,9700000
4,3400,65,5,7600000
4,1907,11,3,11500000
4,1119,31,3,9500000
4,1350,31,3,9500000
4,1000,3,2,12000000
4,1050,3,2,26000000
4,2100,6,3,2797000
4,1440,113,3,3375000
4,1907,11,3,6900000
4,1119,31,3,4600000
4,1350,31,3,3518000
4,1000,3,2,4300000
4,1062,92,3,7500000
4,1135,31,3,11000000
4,1534,92,3,5500000
4,1280,84,3,3800000
4,1183,80,3,2793000
4,1450,6,2,3162000
4,1585,136,2,2200000
4,1251,11,3,3162000
4,870,104,3,3342000
4,931,198,2,3147000
4,1054,198,2,17500000
4,1054,198,2,4425000
4,1114,198,3,3210000
4,895,23,3,35000000
4,1049,198,2,19500000
4,2500,3,5,23500000
4,1489,121,3,36500000
4,1537,19,4,38000000
4,1750,4,3,13500000
4,3950,3,5,4000000
4,3600,3,5,8000000
4,1550,40,3,3150000
4,780,40,2,3200000
4,1440,113,3,13000000
4,1052,23,2,6500000
4,895,23,3,2400000
4,1250,4,3,6500000
4,774,92,2,12000000
4,1600,5,3,20000000
4,1212,31,3,40000000
4,850,3,2,4300000
4,1340,18,3,8100000
4,2000,86,3,10500000
4,3000,1,4,13500000
4,1280,84,3,4600000
4,1600,104,3,13500000
4,1584,17,3,3200000
4,1062,92,3,8000000
4,1135,31,3,6400000
4,1534,92,3,2947000
4,2272,7,4,8500000
4,895,92,3,2290000
4,1625,6,3,3168000
4,1440,113,3,4750000
4,1179,31,3,14000000
4,980,3,2,4356000
4,916,44,3,5400000
4,1309,92,3,4800000
4,1056,31,3,2552000
4,927,80,2,7500000
4,1100,40,2,6000000
4,1323,23,3,6200000
4,1021,31,3,9000000
4,1350,6,2,7820999
4,1996,6,3,3000000
4,1996,6,3,6400000
4,901,6,3,2290000
4,2345,86,3,3168000
4,833,13,1,14000000
4,1440,113,3,4356000
4,916,44,3,25000000
4,1309,92,3,4200000
4,1056,31,3,3700000
4,927,80,2,2415000
4,1100,40,2,2325000
4,2410,40,4,3629999
4,1135,154,3,3400000
4,805,198,2,11000000
4,775,198,2,4236000
4,1049,198,2,8000000
4,1210,198,3,2200000
4,876,198,2,2300000
4,1285,86,3,4236000
4,1400,6,3,5200000
4,1091,86,3,7198999
4,1400,6,3,7500000
4,1475,123,3,2580000
4,800,136,2,4700000
4,1102,198,3,4000000
4,860,198,2,3147000
4,977,198,2,2060000
4,1150,26,3,6700000
4,1114,198,3,7500000
4,895,23,3,5000000
4,1049,198,2,4000000
4,451,148,1,25000000
4,750,7,2,4200000
4,1250,6,3,3700000
4,1430,6,3,3800000
4,2410,40,4,7500000
4,1135,154,3,8000000
4,1456,6,3,9500000
4,2200,6,3,7500000
4,1450,6,1,7000000
4,1500,6,3,6100000
4,1450,6,1,5500000
4,1120,6,2,28600000
4,1456,6,3,9700000
4,1535,6,3,9500000
4,1350,42,3,8200000
4,1360,1,2,5000000
4,1450,6,1,3500000
4,1120,6,2,4000000
4,1456,6,3,14500000
4,1535,6,3,9754000
4,1450,6,3,11000000
4,1430,6,3,8000000
4,800,136,2,5200000
4,1900,12,4,8000000
4,1091,86,3,4645000
4,1285,86,3,5984000
4,1400,6,3,4675000
4,1029,11,2,5370000
4,929,86,2,4598000
4,935,86,2,5385000
4,887,86,2,5455000
4,1074,86,3,5800000
4,1107,86,3,6055000
4,1077,86,3,11100000
4,1091,86,3,8528000
4,1160,86,3,6146000
4,1211,86,3,16600000
4,1899,86,3,12700000
4,1919,86,3,20500000
4,2234,86,3,9595000
4,972,86,3,11100000
4,2234,86,3,4610000
4,972,86,3,4745000
4,922,86,2,12500000
4,949,86,2,45000000
4,1127,86,3,4400000
4,2250,86,3,3000000
4,1186,1,3,10000000
4,3440,1,5,2151000
4,822,7,2,3001000
4,1360,1,2,9996000
4,742,11,2,6552000
4,1035,11,3,8960000
4,1605,13,3,21300000
4,1110,13,2,17600000
4,1785,13,4,16700000
4,1780,13,4,46800000
4,1170,13,2,31700000
4,1600,13,3,16500000
4,1450,13,3,7727000
4,1360,31,3,7459999
4,1635,31,4,7555000
4,1301,17,2,14200000
4,1567,17,3,10100000
4,1265,17,2,7294000
4,1256,17,2,8737000
4,1272,17,2,11100000
4,1372,17,3,8690000
4,2398,17,4,2218000
4,1707,17,3,2383000
4,1228,17,2,2781000
4,1471,17,3,2244000
4,1880,17,3,7400000
4,1463,17,3,4000000
4,765,11,2,3571000
4,822,11,2,9000000
4,927,11,3,3372000
4,774,11,2,2440000
4,1072,6,3,2714000
4,1056,23,3,4500000
4,906,92,2,6099000
4,1476,86,3,3325000
4,920,7,2,5300000
4,850,10,2,6500000
4,1476,86,3,9500000
4,1352,23,3,12500000
4,1060,11,3,7350000
4,750,55,2,63000000
4,1072,23,3,3600000
4,1270,17,2,2600000
4,1545,86,2,6000000
4,1316,86,3,5960000
4,1277,17,1,5500000
4,3600,3,4,6000000
4,1278,11,3,5960000
4,830,35,2,4800000
4,1000,129,2,5300000
4,745,17,2,3890000
4,1359,93,3,3704999
4,1000,129,2,3283000
4,745,17,2,7600000
4,640,17,2,3800000
4,1365,148,3,5200000
4,1300,148,3,3850000
4,1152,148,3,9900000
4,1248,86,3,3000000
4,600,93,2,6988000
4,1019,93,2,2250000
4,1254,93,3,2800000
4,915,86,3,5935000
4,2357,31,4,14100000
4,1335,136,2,3023000
4,625,13,1,2800000
4,774,23,2,3844000
4,888,13,3,30000000
4,1875,1,3,4700000
4,1170,29,3,4500000
4,975,29,2,504000000
4,820,29,2,40199999
4,1244,29,3,6800000
4,2450,5,4,17600000
4,855,23,3,17500000
4,1081,86,2,2456000
4,847,11,2,17600000
4,1254,93,3,17800000
4,774,23,2,17500000
4,1021,27,2,21500000
4,607,93,2,2800000
4,1100,93,2,2456000
4,1021,27,2,4612000
4,1175,11,3,3877000
4,920,11,2,4571000
4,847,11,2,6605000
4,1114,23,3,25000000
4,1175,11,3,7500000
4,1175,11,3,4500000
4,920,11,2,6008000
4,1201,86,3,4300000
4,3180,17,5,5000000
4,1150,17,3,5000000
4,1110,23,3,13799999
4,950,10,2,13500000
4,1669,7,2,5200000
4,800,17,2,3600000
4,800,17,2,12400000
4,1050,17,2,38100000
4,1377,92,3,3200000
4,1236,92,1,7000000
4,1428,94,3,5500000
4,3319,1,4,11000000
4,2459,1,3,8528000
4,1050,17,3,2918000
4,730,17,2,2827000
4,1107,86,3,3434000
4,1285,86,3,3043000
4,972,86,3,2237000
4,1091,86,3,2633000
4,1024,148,2,2445000
4,992,148,2,2530000
4,1205,148,3,3021000
4,1068,148,2,3200000
4,785,148,2,2322000
4,924,148,2,2804000
4,858,148,2,3200000
4,888,148,2,4500000
4,1060,148,3,51400000
4,1123,148,3,38100000
4,815,148,2,6000000
4,984,148,2,14500000
4,750,9,2,2530000
4,915,10,2,3021000
4,3319,1,4,3200000
4,2459,1,3,2322000
4,900,17,2,2804000
4,1600,3,4,6072000
4,888,148,2,6912000
4,1060,148,3,6581999
4,1123,148,3,3200000
4,815,148,2,7000000
4,984,148,2,5500000
4,905,13,3,9754000
4,1028,13,3,11900000
4,997,13,3,11299999
4,750,9,2,10800000
4,1050,17,3,10100000
4,730,17,2,9900000
4,1091,86,3,9892000
4,1703,1,3,15800000
4,1609,1,3,8208000
4,1525,1,3,6500000
4,1435,1,3,4500000
4,1375,65,2,11900000
4,1374,65,2,11299999
4,2200,65,4,10800000
4,1140,65,2,10100000
4,1023,17,2,6000000
4,915,10,2,14500000
4,1703,1,3,7000000
4,1609,1,3,8423000
4,1525,1,3,7103000
4,1435,1,3,6548000
4,900,17,2,4024000
4,1600,3,4,3870000
4,950,10,2,5082000
4,936,7,2,5125000
4,900,7,2,5826000
4,1182,7,3,4805000
4,973,7,2,4718000
4,1347,7,3,4873000
4,1147,7,3,4760000
4,1192,7,3,4650000
4,1355,7,3,4761000
4,1180,23,3,4699000
4,1157,23,3,4598000
4,1167,23,3,4635000
4,1168,23,3,8423000
4,1139,23,3,7103000
4,1153,23,3,6548000
4,1152,23,3,9450000
4,1125,23,3,5905000
4,1135,23,3,6820000
4,1238,23,3,4760000
4,1113,23,3,4650000
4,1177,23,3,4761000
4,1157,23,3,5435000
4,1167,23,3,5009000
4,1168,23,3,5500000
4,1139,23,3,7727000
4,1153,23,3,6842000
4,1152,23,3,6479000
4,1264,7,3,5230000
4,1165,7,3,7419000
4,750,12,1,6934999
4,1405,86,3,6754000
4,1244,86,3,3986999
4,1178,86,3,2300000
4,951,86,2,7000000
4,1349,86,3,15700000
4,1261,86,3,3200000
4,1228,86,3,18300000
4,725,86,1,11399999
4,675,82,2,8000000
4,950,10,2,3800000
4,1575,17,3,6000000
4,2452,86,4,2300000
4,1527,86,3,5600000
4,1000,17,2,12000000
4,700,10,3,12200000
4,652,80,2,2000000
4,1345,23,3,7500000
4,1385,94,3,5946000
4,1401,94,3,9000000
4,650,55,2,6500000
4,650,55,2,5500000
4,690,18,2,3000000
4,1150,17,3,4560000
4,1383,22,3,5500000
4,1450,17,3,3024000
4,1010,17,2,2959000
4,1070,55,3,7680000
4,1050,17,3,2324000
4,1080,44,3,2133000
4,1057,44,3,2005000
4,1280,17,3,2020000
4,788,44,2,2100000
4,1088,44,3,5500000
4,830,44,2,3500000
4,750,44,2,12800000
4,1070,55,3,2300000
4,1600,17,3,6000000
4,675,82,2,2324000
4,775,93,2,2118000
4,1384,136,3,3400000
4,856,17,2,4550000
4,780,86,2,6000000
4,940,17,2,2324000
4,830,44,2,3600000
4,963,69,2,6706000
4,700,17,1,2118000
4,940,17,2,3400000
4,830,44,2,2133000
4,780,86,2,5700000
4,963,69,2,4300000
4,1105,55,3,6500000
4,1405,34,2,5500000
4,635,17,2,2200000
4,950,17,2,6500000
4,1200,10,2,3500000
4,1100,17,3,8500000
4,1100,17,3,3500000
4,880,93,2,6000000
4,1200,10,2,3800000
4,750,94,3,7227000
4,1600,17,4,3500000
4,1070,17,3,3000000
4,1120,121,2,4100000
4,780,55,2,3352000
4,1314,136,3,4200000
4,1105,7,3,2350000
4,701,31,2,4500000
4,960,17,2,3040000
4,2298,6,3,2560000
4,1300,129,3,11000000
4,800,17,1,4350000
4,950,6,1,9500000
4,1294,35,3,3900000
4,875,35,2,3500000
4,850,35,2,3300000
4,950,94,2,4000000
4,1640,17,3,4000000
4,653,86,2,130000000
4,1415,6,3,5300000
4,1137,82,3,6500000
4,1059,82,3,3800000
4,980,82,3,29300000
4,771,82,2,2300000
4,1020,23,2,7500000
4,997,23,2,5800000
4,1100,17,3,2300000
4,1500,6,2,9223000
4,1524,92,3,5675000
4,2560,1,3,3300000
4,1236,92,1,2300000
4,1160,93,3,3800000
4,1604,151,3,4000000
4,908,5,2,7500000
4,1236,92,1,2617000
4,610,7,2,6500000
4,1160,93,3,2500000
4,615,7,2,3252000
4,614,7,2,4000000
4,950,6,1,7500000
4,1450,6,1,10500000
4,1450,6,1,2500000
4,925,31,2,3400000
4,610,7,2,3200000
4,1160,93,3,3000000
4,1719,86,3,5380000
4,925,31,2,5200000
4,890,17,2,2073999
4,815,19,2,3900000
4,1280,31,2,3835000
4,1266,6,1,7500000
4,1295,7,3,2668000
4,1017,19,2,30000000
4,1037,19,3,8500000
4,1052,23,2,4000000
4,1580,17,3,4000000
4,1300,7,3,4000000
4,1100,6,2,130000000
4,1500,6,3,5300000
4,1200,7,2,6500000
4,690,19,2,2073999
4,2898,86,3,3900000
4,836,6,2,7500000
4,1350,82,2,3835000
4,1020,23,2,2500000
4,997,23,2,2326000
4,1100,17,3,2014999
4,1500,6,2,2800000
4,1037,19,3,2073999
4,1052,23,2,2034000
4,1580,17,3,3659000
4,1300,7,3,4433000
4,1135,19,3,2470000
4,775,93,2,2210000
4,1038,19,3,2800000
4,1017,19,2,4743000
4,1105,6,2,4800000
4,892,136,2,4500000
4,950,93,2,5600000
4,850,93,2,6500000
4,850,93,2,2300000
4,892,22,2,6912000
4,774,23,2,6072000
4,950,42,2,3000000
4,1028,13,3,3600000
4,905,13,3,5577000
4,1332,7,1,2073999
4,1385,7,3,2034000
4,657,19,2,5200000
4,1038,19,3,4223000
4,1017,19,2,5796000
4,1105,6,2,8528000
4,892,136,2,2600000
4,950,93,2,8500000
4,850,93,2,2758000
4,850,93,2,2600000
4,892,22,2,2600000
4,972,86,3,5500000
4,1285,86,3,4000000
4,1107,86,3,11000000
4,935,7,2,8400000
4,703,31,2,36000000
4,701,31,2,4000000
4,800,84,2,63500000
4,1160,93,3,5600000
4,967,23,2,3500000
4,1925,6,3,2500000
4,800,80,2,3300000
4,1175,11,3,3500000
4,3410,21,4,3300000
4,972,6,1,7000000
4,1165,80,3,4000000
4,3600,3,4,4500000
4,712,84,2,2952000
4,925,80,2,7500000
4,980,82,3,4500000
4,1020,23,2,2419000
4,1013,94,3,9900000
4,615,7,2,5200000
4,614,7,2,3500000
4,950,6,1,5200000
4,1450,6,1,12000000
4,652,19,2,5199000
4,2357,31,4,4500000
4,821,19,2,3105000
4,800,31,1,2625000
4,1200,34,2,2550000
4,1850,5,4,2560000
4,1200,34,2,2560000
4,1850,5,4,4299000
4,1032,7,3,2400000
4,950,6,1,20000000
4,1294,35,3,4700000
4,875,35,2,6500000
4,850,35,2,2600000
4,950,94,2,3150000
4,1640,17,3,3492000
4,800,31,1,4468000
4,3596,6,4,4393000
4,1450,6,1,5525000
4,880,93,2,2700000
4,900,17,2,2802000
4,1050,35,3,2780000
4,1270,35,3,6216000
4,1064,6,1,10800000
4,1046,6,1,3011000
4,1250,6,1,3600000
4,1150,56,3,6500000
4,650,23,2,3300000
4,650,23,2,14500000
4,1078,19,3,3300000
4,678,44,2,5200000
4,833,13,2,3800000
4,675,23,2,3100000
4,1000,34,2,4000000
4,920,23,2,2700000
4,1400,66,3,2300000
4,770,82,2,2200000
4,980,82,3,3499000
4,1177,82,3,6900000
4,639,82,2,9000000
4,1060,82,3,7200000
4,1280,82,3,7200000
4,1059,82,3,12400000
4,980,82,3,2138000
4,791,82,2,2028000
4,721,82,2,2144000
4,1500,3,5,5000000
4,1350,6,3,5300000
4,1350,6,3,3400000
4,1659,17,3,2802000
4,701,31,2,3000000
4,1078,19,3,3203000
4,678,44,2,5800000
4,675,23,2,2326000
4,1000,34,2,5577000
4,1109,6,2,2073999
4,771,7,2,5200000
4,876,19,2,4433000
4,1360,23,3,3835000
4,1105,6,2,7500000
4,892,136,2,5500000
4,950,93,2,6216000
4,850,93,2,10800000
4,850,93,2,2200000
4,892,22,2,3150000
4,1719,86,3,6360000
